Punto de partida,punto de llegada,Linea,Minuto de viaje programada,Recorrido minimo observado,Marca de tiempo,Hora del día ,Dia de la semana,Es fin de semana,Transferir,Clima de lluvia,Ocupación Estimada,Evento especial
Calle 26,Universidades,linea_roja,4,4.49,29/01/2025 05:55,5,2,0,0,0,93,0
Calle 26,Universidades,linea_roja,4,5.21,14/01/2025 18:39,18,1,0,0,0,107,0
Calle 26,Universidades,linea_roja,4,4.07,10/01/2025 15:01,15,4,0,0,0,338,0
Calle 26,Universidades,linea_roja,4,4.66,16/01/2025 16:31,16,3,0,0,0,358,0
Calle 26,Universidades,linea_roja,4,4.03,07/01/2025 22:30,22,1,0,0,0,373,0
Calle 26,Universidades,linea_roja,4,4.07,23/01/2025 01:34,1,3,0,0,0,246,0
Calle 26,Universidades,linea_roja,4,5.18,10/01/2025 18:42,18,4,0,0,0,310,0
Calle 26,Universidades,linea_roja,4,4.92,16/01/2025 17:17,17,3,0,0,0,209,0
Calle 26,Universidades,linea_roja,4,4.16,23/01/2025 13:33,13,3,0,0,0,316,0
Calle 26,Universidades,linea_roja,4,4.08,17/01/2025 10:13,10,4,0,0,0,238,0
Calle 26,Universidades,linea_roja,4,4.38,07/01/2025 03:14,3,1,0,0,1,368,0
Calle 26,Universidades,linea_roja,4,4.22,30/01/2025 13:50,13,3,0,0,0,74,0
Calle 26,Universidades,linea_roja,4,4.58,14/01/2025 03:15,3,1,0,0,0,70,0
Calle 26,Universidades,linea_roja,4,4.35,16/01/2025 13:38,13,3,0,0,0,253,0
Calle 26,Universidades,linea_roja,4,3.84,10/01/2025 14:22,14,4,0,0,0,261,0
Calle 26,Universidades,linea_roja,4,3.89,04/01/2025 14:06,14,5,1,0,0,36,1
Calle 26,Universidades,linea_roja,4,4.94,01/01/2025 08:43,8,2,0,0,0,391,0
Calle 26,Universidades,linea_roja,4,5.72,09/01/2025 18:17,18,3,0,0,0,299,0
Calle 26,Universidades,linea_roja,4,4.22,03/01/2025 11:07,11,4,0,0,0,47,0
Calle 26,Universidades,linea_roja,4,3.77,16/01/2025 02:19,2,3,0,0,0,177,0
Calle 26,Universidades,linea_roja,4,3.61,11/01/2025 05:11,5,5,1,0,0,351,0
Calle 26,Universidades,linea_roja,4,4.07,15/01/2025 20:05,20,2,0,0,0,332,0
Calle 26,Universidades,linea_roja,4,4.73,31/01/2025 04:47,4,4,0,0,0,233,0
Calle 26,Universidades,linea_roja,4,4.05,26/01/2025 05:15,5,6,1,0,0,335,0
Calle 26,Universidades,linea_roja,4,5.34,18/01/2025 09:03,9,5,1,0,0,132,0
Calle 26,Universidades,linea_roja,4,4.07,19/01/2025 21:06,21,6,1,0,0,251,0
Calle 26,Universidades,linea_roja,4,4.27,23/01/2025 21:04,21,3,0,0,0,119,0
Calle 26,Universidades,linea_roja,4,4.22,18/01/2025 12:07,12,5,1,0,0,202,0
Calle 26,Universidades,linea_roja,4,5.43,17/01/2025 16:07,16,4,0,0,0,276,0
Calle 26,Universidades,linea_roja,4,4.37,21/01/2025 04:39,4,1,0,0,0,248,0
Calle 26,Universidades,linea_roja,4,3.98,12/01/2025 03:13,3,6,1,0,0,354,0
Calle 26,Universidades,linea_roja,4,5.35,15/01/2025 08:56,8,2,0,0,0,172,0
Calle 26,Universidades,linea_roja,4,4.51,03/01/2025 03:05,3,4,0,0,0,346,0
Calle 26,Universidades,linea_roja,4,4.18,26/01/2025 01:39,1,6,1,0,0,212,0
Calle 26,Universidades,linea_roja,4,4.93,28/01/2025 18:14,18,1,0,0,0,150,0
Calle 26,Universidades,linea_roja,4,3.81,09/01/2025 01:35,1,3,0,0,0,39,0
Calle 26,Universidades,linea_roja,4,4.06,12/01/2025 12:39,12,6,1,0,0,369,0
Calle 26,Universidades,linea_roja,4,3.5,11/01/2025 20:53,20,5,1,0,0,281,0
Calle 26,Universidades,linea_roja,4,5.86,19/01/2025 18:51,18,6,1,0,0,332,0
Calle 26,Universidades,linea_roja,4,4.5,21/01/2025 14:34,14,1,0,0,1,383,0
Calle 26,Universidades,linea_roja,4,4.15,02/01/2025 04:42,4,3,0,0,0,27,0
Calle 26,Universidades,linea_roja,4,4.23,30/01/2025 20:41,20,3,0,0,0,358,0
Calle 26,Universidades,linea_roja,4,3.52,16/01/2025 12:26,12,3,0,0,0,368,0
Calle 26,Universidades,linea_roja,4,3.79,21/01/2025 15:26,15,1,0,0,0,366,0
Calle 26,Universidades,linea_roja,4,6.34,23/01/2025 19:24,19,3,0,0,1,319,1
Calle 26,Universidades,linea_roja,4,6.16,11/01/2025 18:27,18,5,1,0,1,277,0
Calle 26,Universidades,linea_roja,4,5.44,07/01/2025 08:48,8,1,0,0,0,207,0
Calle 26,Universidades,linea_roja,4,3.57,23/01/2025 03:41,3,3,0,0,0,72,0
Calle 26,Universidades,linea_roja,4,4.29,23/01/2025 23:22,23,3,0,0,0,383,0
Calle 26,Universidades,linea_roja,4,4.35,30/01/2025 13:09,13,3,0,0,0,204,0
Calle 26,Universidades,linea_roja,4,3.66,06/01/2025 05:52,5,0,0,0,0,50,0
Calle 26,Universidades,linea_roja,4,3.8,29/01/2025 03:55,3,2,0,0,0,25,0
Calle 26,Universidades,linea_roja,4,5.13,14/01/2025 17:04,17,1,0,0,0,135,0
Calle 26,Universidades,linea_roja,4,3.43,06/01/2025 00:25,0,0,0,0,0,46,0
Calle 26,Universidades,linea_roja,4,5.6,28/01/2025 19:11,19,1,0,0,0,187,0
Calle 26,Universidades,linea_roja,4,4.88,19/01/2025 17:25,17,6,1,0,0,380,0
Calle 26,Universidades,linea_roja,4,3.68,22/01/2025 20:44,20,2,0,0,0,23,0
Calle 26,Universidades,linea_roja,4,4.22,08/01/2025 13:13,13,2,0,0,0,114,0
Calle 26,Universidades,linea_roja,4,4.05,09/01/2025 12:03,12,3,0,0,0,347,0
Calle 26,Universidades,linea_roja,4,5.07,14/01/2025 18:16,18,1,0,0,0,327,0
Calle 26,Universidades,linea_roja,4,4.4,22/01/2025 12:46,12,2,0,0,0,174,0
Calle 26,Universidades,linea_roja,4,4.73,19/01/2025 08:28,8,6,1,0,0,343,0
Calle 26,Universidades,linea_roja,4,5.65,01/01/2025 08:59,8,2,0,0,0,80,0
Calle 26,Universidades,linea_roja,4,4.09,05/01/2025 01:16,1,6,1,0,0,108,0
Calle 26,Universidades,linea_roja,4,4.47,13/01/2025 02:32,2,0,0,0,0,386,0
Calle 26,Universidades,linea_roja,4,4.4,18/01/2025 07:30,7,5,1,0,0,365,0
Calle 26,Universidades,linea_roja,4,4.4,21/01/2025 00:10,0,1,0,0,1,234,0
Calle 26,Universidades,linea_roja,4,4.11,17/01/2025 18:04,18,4,0,0,0,374,0
Calle 26,Universidades,linea_roja,4,4.93,22/01/2025 07:08,7,2,0,0,0,80,0
Calle 26,Universidades,linea_roja,4,4.19,07/01/2025 12:46,12,1,0,0,0,178,0
Calle 26,Universidades,linea_roja,4,5.05,21/01/2025 07:04,7,1,0,0,0,296,0
Calle 26,Universidades,linea_roja,4,4.89,14/01/2025 04:43,4,1,0,0,1,95,0
Calle 26,Universidades,linea_roja,4,3.36,19/01/2025 15:13,15,6,1,0,0,261,0
Calle 26,Universidades,linea_roja,4,5.92,08/01/2025 08:44,8,2,0,0,0,37,0
Calle 26,Universidades,linea_roja,4,3.75,02/01/2025 02:19,2,3,0,0,0,80,0
Calle 26,Universidades,linea_roja,4,4.12,19/01/2025 00:24,0,6,1,0,0,400,0
Calle 26,Universidades,linea_roja,4,4.34,02/01/2025 14:16,14,3,0,0,0,375,0
Calle 26,Universidades,linea_roja,4,4.01,08/01/2025 02:15,2,2,0,0,0,271,0
Calle 26,Universidades,linea_roja,4,4.87,30/01/2025 08:10,8,3,0,0,0,377,0
Calle 26,Universidades,linea_roja,4,5.27,28/01/2025 09:24,9,1,0,0,0,204,0
Calle 26,Universidades,linea_roja,4,3.93,16/01/2025 11:09,11,3,0,0,0,56,0
Calle 26,Universidades,linea_roja,4,4.12,02/01/2025 14:21,14,3,0,0,0,288,0
Calle 26,Universidades,linea_roja,4,4.02,05/01/2025 21:56,21,6,1,0,0,266,0
Calle 26,Universidades,linea_roja,4,3.76,25/01/2025 00:34,0,5,1,0,0,386,0
Calle 26,Universidades,linea_roja,4,3.79,21/01/2025 15:32,15,1,0,0,0,194,0
Calle 26,Universidades,linea_roja,4,5.03,11/01/2025 21:23,21,5,1,0,1,46,0
Calle 26,Universidades,linea_roja,4,3.66,17/01/2025 10:47,10,4,0,0,0,361,0
Calle 26,Universidades,linea_roja,4,5.32,04/01/2025 18:49,18,5,1,0,0,329,0
Calle 26,Universidades,linea_roja,4,4.65,21/01/2025 22:59,22,1,0,0,1,276,0
Calle 26,Universidades,linea_roja,4,3.78,12/01/2025 02:14,2,6,1,0,0,111,0
Calle 26,Universidades,linea_roja,4,4.36,16/01/2025 10:47,10,3,0,0,0,218,0
Calle 26,Universidades,linea_roja,4,5.39,14/01/2025 19:21,19,1,0,0,0,132,0
Calle 26,Universidades,linea_roja,4,4.27,11/01/2025 05:52,5,5,1,0,1,42,0
Calle 26,Universidades,linea_roja,4,3.88,05/01/2025 23:37,23,6,1,0,0,377,0
Calle 26,Universidades,linea_roja,4,4.46,31/01/2025 03:19,3,4,0,0,1,387,0
Calle 26,Universidades,linea_roja,4,3.7,30/01/2025 03:07,3,3,0,0,0,315,0
Calle 26,Universidades,linea_roja,4,4.15,23/01/2025 21:28,21,3,0,0,0,57,0
Calle 26,Universidades,linea_roja,4,4.46,14/01/2025 22:15,22,1,0,0,0,197,0
Calle 26,Universidades,linea_roja,4,4.51,25/01/2025 13:10,13,5,1,0,1,143,0
Calle 26,Universidades,linea_roja,4,3.9,06/01/2025 22:05,22,0,0,0,0,297,0
Calle 26,Universidades,linea_roja,4,4.45,09/01/2025 21:39,21,3,0,0,0,276,0
Calle 26,Universidades,linea_roja,4,5.09,26/01/2025 08:41,8,6,1,0,0,37,0
Calle 26,Universidades,linea_roja,4,4.51,15/01/2025 00:49,0,2,0,0,0,215,0
Calle 26,Universidades,linea_roja,4,4.77,23/01/2025 18:24,18,3,0,0,0,312,0
Calle 26,Universidades,linea_roja,4,5.45,13/01/2025 07:09,7,0,0,0,0,50,0
Calle 26,Universidades,linea_roja,4,4.89,29/01/2025 14:32,14,2,0,0,0,274,0
Calle 26,Universidades,linea_roja,4,3.79,31/01/2025 03:08,3,4,0,0,0,211,0
Calle 26,Universidades,linea_roja,4,5.98,12/01/2025 18:20,18,6,1,0,1,125,0
Calle 26,Universidades,linea_roja,4,4.08,25/01/2025 13:17,13,5,1,0,0,360,0
Calle 26,Universidades,linea_roja,4,4.81,25/01/2025 06:01,6,5,1,0,0,325,1
Calle 26,Universidades,linea_roja,4,3.73,15/01/2025 03:59,3,2,0,0,0,319,0
Calle 26,Universidades,linea_roja,4,3.77,05/01/2025 22:13,22,6,1,0,0,251,0
Calle 26,Universidades,linea_roja,4,3.91,25/01/2025 04:30,4,5,1,0,0,354,0
Calle 26,Universidades,linea_roja,4,3.72,22/01/2025 03:21,3,2,0,0,0,323,0
Calle 26,Universidades,linea_roja,4,4.07,27/01/2025 05:48,5,0,0,0,0,398,0
Calle 26,Universidades,linea_roja,4,4.32,22/01/2025 20:08,20,2,0,0,0,305,0
Calle 26,Universidades,linea_roja,4,3.76,18/01/2025 00:37,0,5,1,0,0,348,0
Calle 26,Universidades,linea_roja,4,3.98,18/01/2025 14:33,14,5,1,0,0,299,1
Calle 26,Universidades,linea_roja,4,5.52,30/01/2025 08:25,8,3,0,0,0,149,0
Calle 26,Universidades,linea_roja,4,4.09,22/01/2025 11:54,11,2,0,0,0,237,0
Calle 26,Universidades,linea_roja,4,6.29,07/01/2025 07:59,7,1,0,0,1,39,0
Calle 26,Universidades,linea_roja,4,3.96,28/01/2025 20:47,20,1,0,0,0,141,0
Calle 100,Calle 26,linea_azul,15,14.04,01/01/2025 20:51,20,2,0,0,0,128,0
Calle 100,Calle 26,linea_azul,15,15.13,25/01/2025 21:06,21,5,1,0,0,369,0
Calle 100,Calle 26,linea_azul,15,18.5,28/01/2025 08:10,8,1,0,0,0,386,0
Calle 100,Calle 26,linea_azul,15,13.23,30/01/2025 05:57,5,3,0,0,0,39,0
Calle 100,Calle 26,linea_azul,15,14.71,27/01/2025 10:58,10,0,0,0,0,215,0
Calle 100,Calle 26,linea_azul,15,13.63,13/01/2025 03:38,3,0,0,0,0,161,0
Calle 100,Calle 26,linea_azul,15,15.74,06/01/2025 20:34,20,0,0,0,0,232,0
Calle 100,Calle 26,linea_azul,15,18.28,02/01/2025 08:24,8,3,0,0,0,143,0
Calle 100,Calle 26,linea_azul,15,21.1,07/01/2025 08:48,8,1,0,0,1,232,0
Calle 100,Calle 26,linea_azul,15,15.2,07/01/2025 22:35,22,1,0,0,0,352,0
Calle 100,Calle 26,linea_azul,15,14.21,21/01/2025 13:40,13,1,0,0,0,360,0
Calle 100,Calle 26,linea_azul,15,16.17,22/01/2025 21:17,21,2,0,0,0,71,0
Calle 100,Calle 26,linea_azul,15,14.59,19/01/2025 22:35,22,6,1,0,0,148,0
Calle 100,Calle 26,linea_azul,15,14.81,03/01/2025 15:27,15,4,0,0,0,295,0
Calle 100,Calle 26,linea_azul,15,17.38,28/01/2025 01:04,1,1,0,0,1,141,0
Calle 100,Calle 26,linea_azul,15,16.19,27/01/2025 13:18,13,0,0,0,1,9,0
Calle 100,Calle 26,linea_azul,15,13.86,26/01/2025 01:10,1,6,1,0,0,347,0
Calle 100,Calle 26,linea_azul,15,14.29,28/01/2025 14:48,14,1,0,0,0,121,0
Calle 100,Calle 26,linea_azul,15,16.73,30/01/2025 01:40,1,3,0,0,0,374,0
Calle 100,Calle 26,linea_azul,15,12.77,01/01/2025 22:15,22,2,0,0,0,349,0
Calle 100,Calle 26,linea_azul,15,15.55,16/01/2025 21:14,21,3,0,0,0,339,1
Calle 100,Calle 26,linea_azul,15,14.25,20/01/2025 23:53,23,0,0,0,0,8,0
Calle 100,Calle 26,linea_azul,15,19.32,14/01/2025 16:14,16,1,0,0,0,53,0
Calle 100,Calle 26,linea_azul,15,17.9,29/01/2025 18:49,18,2,0,0,0,142,0
Calle 100,Calle 26,linea_azul,15,17.12,20/01/2025 02:29,2,0,0,0,0,357,0
Calle 100,Calle 26,linea_azul,15,14.93,06/01/2025 00:55,0,0,0,0,0,316,0
Calle 100,Calle 26,linea_azul,15,15.43,26/01/2025 23:20,23,6,1,0,0,296,0
Calle 100,Calle 26,linea_azul,15,16.99,20/01/2025 12:16,12,0,0,0,1,207,0
Calle 100,Calle 26,linea_azul,15,14.86,12/01/2025 03:33,3,6,1,0,0,23,0
Calle 100,Calle 26,linea_azul,15,17.57,19/01/2025 17:01,17,6,1,0,0,259,0
Calle 100,Calle 26,linea_azul,15,17.82,30/01/2025 06:54,6,3,0,0,0,35,0
Calle 100,Calle 26,linea_azul,15,18.91,30/01/2025 16:10,16,3,0,0,0,334,0
Calle 100,Calle 26,linea_azul,15,22.38,18/01/2025 07:07,7,5,1,0,0,182,0
Calle 100,Calle 26,linea_azul,15,17.6,12/01/2025 19:21,19,6,1,0,1,129,0
Calle 100,Calle 26,linea_azul,15,14.43,11/01/2025 05:36,5,5,1,0,0,138,0
Calle 100,Calle 26,linea_azul,15,14.72,28/01/2025 04:42,4,1,0,0,0,25,0
Calle 100,Calle 26,linea_azul,15,18.94,29/01/2025 06:07,6,2,0,0,0,309,0
Calle 100,Calle 26,linea_azul,15,15.56,03/01/2025 05:51,5,4,0,0,0,92,0
Calle 100,Calle 26,linea_azul,15,13.53,10/01/2025 12:09,12,4,0,0,0,295,0
Calle 100,Calle 26,linea_azul,15,18.7,20/01/2025 15:42,15,0,0,0,1,38,0
Calle 100,Calle 26,linea_azul,15,19.76,17/01/2025 19:16,19,4,0,0,0,349,0
Calle 100,Calle 26,linea_azul,15,14.06,23/01/2025 15:44,15,3,0,0,0,184,0
Calle 100,Calle 26,linea_azul,15,15.18,18/01/2025 22:47,22,5,1,0,0,370,0
Calle 100,Calle 26,linea_azul,15,16.82,24/01/2025 19:05,19,4,0,0,0,91,0
Calle 100,Calle 26,linea_azul,15,12.62,15/01/2025 23:51,23,2,0,0,0,352,0
Calle 100,Calle 26,linea_azul,15,14.78,04/01/2025 00:43,0,5,1,0,0,171,0
Calle 100,Calle 26,linea_azul,15,15.68,05/01/2025 13:21,13,6,1,0,0,261,0
Calle 100,Calle 26,linea_azul,15,24.04,14/01/2025 08:56,8,1,0,0,1,206,0
Calle 100,Calle 26,linea_azul,15,17.35,16/01/2025 21:24,21,3,0,0,1,192,1
Calle 100,Calle 26,linea_azul,15,23.44,07/01/2025 18:18,18,1,0,0,1,126,0
Calle 100,Calle 26,linea_azul,15,18.62,02/01/2025 06:29,6,3,0,0,0,363,0
Calle 100,Calle 26,linea_azul,15,15.34,12/01/2025 21:44,21,6,1,0,0,289,0
Calle 100,Calle 26,linea_azul,15,14.66,04/01/2025 20:30,20,5,1,0,0,195,0
Calle 100,Calle 26,linea_azul,15,16.95,30/01/2025 00:38,0,3,0,0,0,313,0
Calle 100,Calle 26,linea_azul,15,15.58,12/01/2025 22:35,22,6,1,0,0,145,0
Calle 100,Calle 26,linea_azul,15,14.77,27/01/2025 00:59,0,0,0,0,0,353,0
Calle 100,Calle 26,linea_azul,15,15.34,01/01/2025 20:31,20,2,0,0,0,120,0
Calle 100,Calle 26,linea_azul,15,20.25,11/01/2025 07:06,7,5,1,0,0,50,0
Calle 100,Calle 26,linea_azul,15,15.99,16/01/2025 02:14,2,3,0,0,0,269,0
Calle 100,Calle 26,linea_azul,15,15.85,29/01/2025 22:30,22,2,0,0,0,183,0
Calle 100,Calle 26,linea_azul,15,14.5,20/01/2025 11:29,11,0,0,0,0,272,0
Calle 100,Calle 26,linea_azul,15,18.47,19/01/2025 06:17,6,6,1,0,0,139,0
Calle 100,Calle 26,linea_azul,15,20.69,27/01/2025 06:00,6,0,0,0,0,203,0
Calle 100,Calle 26,linea_azul,15,14.08,26/01/2025 21:45,21,6,1,0,0,307,1
Calle 100,Calle 26,linea_azul,15,18.3,31/01/2025 02:30,2,4,0,0,0,138,0
Calle 100,Calle 26,linea_azul,15,17.99,19/01/2025 16:04,16,6,1,0,0,326,0
Calle 100,Calle 26,linea_azul,15,13.85,06/01/2025 23:31,23,0,0,0,0,263,0
Calle 100,Calle 26,linea_azul,15,19.28,21/01/2025 17:56,17,1,0,0,0,43,0
Calle 100,Calle 26,linea_azul,15,14.28,12/01/2025 14:18,14,6,1,0,0,359,0
Calle 100,Calle 26,linea_azul,15,13.85,17/01/2025 04:24,4,4,0,0,0,312,0
Calle 100,Calle 26,linea_azul,15,19.4,04/01/2025 08:48,8,5,1,0,0,292,0
Calle 100,Calle 26,linea_azul,15,22.55,01/01/2025 19:04,19,2,0,0,0,211,0
Calle 100,Calle 26,linea_azul,15,13.35,15/01/2025 02:19,2,2,0,0,0,135,0
Calle 100,Calle 26,linea_azul,15,15.35,18/01/2025 15:43,15,5,1,0,0,103,0
Calle 100,Calle 26,linea_azul,15,19.44,26/01/2025 19:15,19,6,1,0,0,339,0
Calle 100,Calle 26,linea_azul,15,16.87,30/01/2025 15:24,15,3,0,0,0,247,0
Calle 100,Calle 26,linea_azul,15,14.99,11/01/2025 22:26,22,5,1,0,0,284,0
Calle 100,Calle 26,linea_azul,15,16.3,14/01/2025 06:43,6,1,0,0,0,336,0
Calle 100,Calle 26,linea_azul,15,15.96,16/01/2025 05:07,5,3,0,0,1,22,0
Calle 100,Calle 26,linea_azul,15,14.52,20/01/2025 11:03,11,0,0,0,0,296,0
Calle 100,Calle 26,linea_azul,15,15.23,05/01/2025 12:53,12,6,1,0,0,381,0
Calle 100,Calle 26,linea_azul,15,14.8,16/01/2025 01:00,1,3,0,0,0,128,0
Calle 100,Calle 26,linea_azul,15,13.52,20/01/2025 02:42,2,0,0,0,0,319,0
Calle 100,Calle 26,linea_azul,15,15.07,05/01/2025 20:45,20,6,1,0,0,358,0
Calle 100,Calle 26,linea_azul,15,14.69,23/01/2025 22:13,22,3,0,0,0,306,0
Calle 100,Calle 26,linea_azul,15,14.64,21/01/2025 15:28,15,1,0,0,0,370,0
Calle 100,Calle 26,linea_azul,15,12.99,23/01/2025 13:24,13,3,0,0,0,361,0
Calle 100,Calle 26,linea_azul,15,19.61,17/01/2025 09:13,9,4,0,0,0,236,0
Calle 100,Calle 26,linea_azul,15,14.21,07/01/2025 10:27,10,1,0,0,0,331,0
Calle 100,Calle 26,linea_azul,15,14.95,28/01/2025 15:32,15,1,0,0,0,121,0
Calle 100,Calle 26,linea_azul,15,20.63,08/01/2025 16:41,16,2,0,0,0,46,0
Calle 100,Calle 26,linea_azul,15,14.05,19/01/2025 22:41,22,6,1,0,0,90,0
Calle 100,Calle 26,linea_azul,15,20.15,13/01/2025 06:51,6,0,0,0,0,232,0
Calle 100,Calle 26,linea_azul,15,15.91,16/01/2025 13:15,13,3,0,0,0,20,0
Calle 100,Calle 26,linea_azul,15,15.88,10/01/2025 22:38,22,4,0,0,0,61,0
Calle 100,Calle 26,linea_azul,15,15.72,30/01/2025 22:19,22,3,0,0,0,179,0
Calle 100,Calle 26,linea_azul,15,17.55,24/01/2025 16:12,16,4,0,0,0,153,0
Calle 100,Calle 26,linea_azul,15,15.17,01/01/2025 23:56,23,2,0,0,0,234,0
Calle 100,Calle 26,linea_azul,15,19.36,08/01/2025 09:28,9,2,0,0,0,84,1
Calle 100,Calle 26,linea_azul,15,17.04,20/01/2025 20:30,20,0,0,0,1,281,0
Calle 100,Calle 26,linea_azul,15,17.83,19/01/2025 03:02,3,6,1,0,1,118,0
Calle 100,Calle 26,linea_azul,15,15.76,25/01/2025 04:06,4,5,1,0,0,281,0
Calle 100,Calle 26,linea_azul,15,20.4,17/01/2025 18:27,18,4,0,0,0,33,0
Calle 100,Calle 26,linea_azul,15,17.2,14/01/2025 15:55,15,1,0,0,1,300,0
Calle 100,Calle 26,linea_azul,15,17.7,23/01/2025 05:31,5,3,0,0,1,295,0
Calle 100,Calle 26,linea_azul,15,13.02,07/01/2025 14:43,14,1,0,0,0,291,0
Calle 100,Calle 26,linea_azul,15,14.52,22/01/2025 11:22,11,2,0,0,0,155,0
Calle 100,Calle 26,linea_azul,15,21.4,20/01/2025 18:26,18,0,0,0,0,271,0
Calle 100,Calle 26,linea_azul,15,21.71,28/01/2025 08:56,8,1,0,0,0,394,0
Calle 100,Calle 26,linea_azul,15,18.49,29/01/2025 06:24,6,2,0,0,0,121,0
Calle 100,Calle 26,linea_azul,15,20.88,15/01/2025 19:25,19,2,0,0,0,292,0
Calle 100,Calle 26,linea_azul,15,14.09,30/01/2025 13:22,13,3,0,0,0,27,1
Calle 100,Calle 26,linea_azul,15,20.92,09/01/2025 19:26,19,3,0,0,0,286,0
Calle 100,Calle 26,linea_azul,15,14.01,23/01/2025 23:52,23,3,0,0,0,330,0
Calle 100,Calle 26,linea_azul,15,16.54,08/01/2025 22:21,22,2,0,0,1,78,0
Calle 100,Calle 26,linea_azul,15,15.37,25/01/2025 00:01,0,5,1,0,1,283,0
Calle 100,Calle 26,linea_azul,15,16.78,27/01/2025 01:16,1,0,0,0,1,135,0
Calle 100,Calle 26,linea_azul,15,18.1,10/01/2025 12:33,12,4,0,0,1,313,0
Calle 100,Calle 26,linea_azul,15,13.75,16/01/2025 15:35,15,3,0,0,0,302,0
Calle 100,Calle 26,linea_azul,15,13.31,17/01/2025 01:39,1,4,0,0,0,297,0
Calle 100,Calle 26,linea_azul,15,14.49,31/01/2025 00:58,0,4,0,0,0,353,0
Calle 100,Calle 26,linea_azul,15,15.65,24/01/2025 05:30,5,4,0,0,0,220,0
Calle 100,Calle 26,linea_azul,15,17,06/01/2025 00:54,0,0,0,0,0,356,0
Calle 100,Calle 26,linea_azul,15,15.38,03/01/2025 00:54,0,4,0,0,0,368,0
Calle 100,Calle 26,linea_azul,15,14.63,08/01/2025 21:38,21,2,0,0,0,8,0
Calle 100,Calle 26,linea_azul,15,15.08,06/01/2025 00:36,0,0,0,0,0,27,0
Calle 100,Calle 26,linea_azul,15,14.04,22/01/2025 11:44,11,2,0,0,0,139,0
Calle 100,Calle 26,linea_azul,15,17.35,30/01/2025 16:03,16,3,0,0,0,178,0
Calle 100,Calle 26,linea_azul,15,16.76,16/01/2025 10:16,10,3,0,0,0,342,0
Calle 100,Calle 26,linea_azul,15,14.79,17/01/2025 20:37,20,4,0,0,0,352,0
Calle 100,Calle 26,linea_azul,15,16.73,19/01/2025 05:39,5,6,1,0,0,114,0
Calle 100,Calle 26,linea_azul,15,18.76,28/01/2025 19:05,19,1,0,0,0,336,0
Calle 100,Calle 26,linea_azul,15,19.99,04/01/2025 16:40,16,5,1,0,0,131,0
Calle 100,Calle 26,linea_azul,15,16.35,22/01/2025 14:29,14,2,0,0,0,346,0
Calle 100,Calle 26,linea_azul,15,15.47,27/01/2025 01:22,1,0,0,0,0,196,0
Calle 100,Calle 26,linea_azul,15,17.91,02/01/2025 03:41,3,3,0,0,1,29,0
Calle 100,Calle 26,linea_azul,15,17.31,24/01/2025 20:28,20,4,0,0,0,319,0
Calle 100,Calle 26,linea_azul,15,19.62,24/01/2025 18:48,18,4,0,0,0,66,0
Calle 100,Calle 26,linea_azul,15,15.39,05/01/2025 00:39,0,6,1,0,0,72,0
Calle 100,Calle 26,linea_azul,15,15.52,20/01/2025 10:20,10,0,0,0,0,198,0
Calle 100,Calle 26,linea_azul,15,18.69,16/01/2025 08:25,8,3,0,0,0,284,0
Calle 100,Calle 26,linea_azul,15,19.29,27/01/2025 17:38,17,0,0,0,0,341,0
Calle 100,Calle 26,linea_azul,15,19.64,22/01/2025 18:49,18,2,0,0,0,117,0
Calle 100,Calle 26,linea_azul,15,17.59,29/01/2025 19:42,19,2,0,0,0,16,0
Calle 100,Calle 26,linea_azul,15,18.22,26/01/2025 07:14,7,6,1,0,0,105,0
Calle 100,Calle 26,linea_azul,15,12.9,22/01/2025 12:13,12,2,0,0,0,73,0
Calle 100,Calle 26,linea_azul,15,15.42,28/01/2025 02:04,2,1,0,0,0,38,0
Calle 100,Calle 26,linea_azul,15,13.42,27/01/2025 11:17,11,0,0,0,0,21,0
Calle 100,Calle 26,linea_azul,15,15.89,25/01/2025 11:01,11,5,1,0,0,400,0
Calle 100,Calle 26,linea_azul,15,16.4,16/01/2025 12:23,12,3,0,0,1,254,0
Calle 100,Calle 26,linea_azul,15,22.27,05/01/2025 07:04,7,6,1,0,0,68,0
Calle 100,Calle 26,linea_azul,15,14.33,03/01/2025 21:21,21,4,0,0,0,131,0
Calle 100,Calle 26,linea_azul,15,17.66,23/01/2025 20:50,20,3,0,0,0,382,0
Calle 100,Calle 26,linea_azul,15,13.59,01/01/2025 21:30,21,2,0,0,0,354,0
Calle 100,Calle 26,linea_azul,15,18.62,15/01/2025 16:26,16,2,0,0,0,228,0
Calle 100,Calle 26,linea_azul,15,19.94,19/01/2025 06:18,6,6,1,0,0,168,0
Calle 100,Calle 26,linea_azul,15,21.35,12/01/2025 06:32,6,6,1,0,1,326,0
Calle 100,Calle 26,linea_azul,15,18.24,23/01/2025 16:07,16,3,0,0,0,30,0
Calle 100,Calle 26,linea_azul,15,16.91,04/01/2025 10:09,10,5,1,0,0,49,0
Calle 100,Calle 26,linea_azul,15,22.98,15/01/2025 19:21,19,2,0,0,0,173,0
Calle 100,Calle 26,linea_azul,15,15.99,02/01/2025 10:42,10,3,0,0,0,333,0
Calle 100,Calle 26,linea_azul,15,16.15,14/01/2025 22:29,22,1,0,0,1,253,0
Calle 100,Calle 26,linea_azul,15,15.08,13/01/2025 14:00,14,0,0,0,0,70,0
Calle 100,Calle 26,linea_azul,15,13.48,20/01/2025 14:20,14,0,0,0,0,43,0
